data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6996206,356,IND72981,72981,3/6/20,2020,1,Riots,Violent demonstration,Rioters (India),BJP: Bharatiya Janata Party; Hindu Munnani; Hindu Group (India),5,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,Times of India,National,"On 6 March 2020, a Hindu Munnani and BJP worker attacked a tailor from TPDK in Coimbatore city (Coimbatore, TN) after he refused to shut down his shop as a part of a demonstration. [size=no report]",0,1584473891,IND
6996206,356,IND72981,72981,3/6/20,2020,1,Riots,Violent demonstration,Civilians (India),TPDK: Thanthai Periyar Dravidar Kazhagam,7,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,Times of India,National,"On 6 March 2020, a Hindu Munnani and BJP worker attacked a tailor from TPDK in Coimbatore city (Coimbatore, TN) after he refused to shut down his shop as a part of a demonstration. [size=no report]",0,1584473891,IND
6984705,356,IND72669,72669,3/5/20,2020,1,Riots,Mob violence,Rioters (India),Hindu Group (India),5,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,Bangalore Mirror; Free Press Journal (India),National,"On 5 March 2020, rioters hurled a petrol bomb at a mosque in Coimbatore city (Coimbatore, TN). The act is believed to have been a retaliation for an attack on a Hindu Munnani activist earlier. [size=no report]",0,1583933244,IND
6984705,356,IND72669,72669,3/5/20,2020,1,Riots,Mob violence,Civilians (India),Muslim Group (India),7,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,Bangalore Mirror; Free Press Journal (India),National,"On 5 March 2020, rioters hurled a petrol bomb at a mosque in Coimbatore city (Coimbatore, TN). The act is believed to have been a retaliation for an attack on a Hindu Munnani activist earlier. [size=no report]",0,1583933244,IND
6984706,356,IND72673,72673,3/5/20,2020,1,Protests,Protest with intervention,Protesters (India),PFI: Popular Front of India; ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India); BJYM: Bharatiya Janata Yuva Morcha,6,16,Southern Asia,India,Kerala,Kozhikode,Kozhikode,Kozhikode,11.248,75.7804,1,New Indian Express; Asian News International,Subnational-National,"On 5 March 2020, students of ABVP, Popular Front of India and Yuva Morcha protested in Kozhikode city (Kozhikode, KL) demanding action against teachers at the MCC who drove a student to suicide. Police used water cannons to disperse students. Sixteen Yuva Morcha activists, including its state president were arrested. [size=at least 16]",0,1583933244,IND
6984706,356,IND72673,72673,3/5/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,Kerala,Kozhikode,Kozhikode,Kozhikode,11.248,75.7804,1,New Indian Express; Asian News International,Subnational-National,"On 5 March 2020, students of ABVP, Popular Front of India and Yuva Morcha protested in Kozhikode city (Kozhikode, KL) demanding action against teachers at the MCC who drove a student to suicide. Police used water cannons to disperse students. Sixteen Yuva Morcha activists, including its state president were arrested. [size=at least 16]",0,1583933244,IND
6984709,356,IND72723,72723,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Hindu Group (India); Muslim Group (India); Christian Group (India); Adivasi Ethnic Group (India); Dalit Caste Group (India),6,60,Southern Asia,India,Jharkhand,Ranchi,Ranchi,Ranchi,23.3432,85.3094,1,Pioneer (India); Hindustan Times,National,"On 5 March 2020, hundreds of people from Jharkhand, including Hindus, Muslims, Christians, Dalits, and Adivasis, gathered at Raj Bhawan in Ranchi city (Ranchi, Jharkhand), demanding from the government to reject the National Population Register (NPR) and stop all NPR-related activities. [size=hundreds]",0,1583933244,IND
6984975,356,IND72757,72757,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Northlines,Subnational,"On 5 March 2020, people protested at Jammu city (Jammu, J&K) against the suspicious death of truck driver. [size=no report]",0,1583933244,IND
6984734,356,IND72464,72464,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,60,Southern Asia,India,Arunachal Pradesh,West Siang,Along,Along,28.1695,94.8006,1,Arunachal Times,Subnational,"On Mar 5 2020, members of the West Siang District Bar Association staged a dharna outside the deputy commissioner's office in Aalo town (West Siang district, Arunachal Pradesh) to protest against the killing of IRBn constable on March 3 in the premises of the court in the town. They also submitted a memorandum to the administration demanding immediate arrest of those involved among others. [size=no report]",0,1583933244,IND
6984998,356,IND72461,72461,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Kalita Caste Group (India); Students (India),6,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Sentinel (India),Subnational,"On Mar 5 2020, members of the Sadou Asom Kalita Janogosthi Chatra Santha (AAKJCS) staged a dharna at Dispur Last Gate in Guwahati city (Kamrup Metropolitan district, Assam) demanding ST status to the Kalitas including the formation of a development council for them. [size=no report]",0,1583933245,IND
6984999,356,IND72477,72477,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India),6,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Sentinel (India),Subnational,"On Mar 5 2020, members of Deori Students' Union (DSU) staged a dharna at Dispur Last Gate in Guwahati city (Kamrup Metropolitan district, Assam) demanding inclusion of the Deori Autonomous Council (DAC) in the Sixth Schedule of the Constitution of India including delimitation of the DAC constituencies. [size=no report]",0,1583933245,IND
6985023,356,IND72532,72532,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),IDPP: Indian Democratic People's Party,6,60,Southern Asia,India,West Bengal,Uttar Dinajpur,Islampur,Islampur,26.2654,88.1898,1,Siliguri Times,Subnational,"On March 5 2020, protesters on behalf of the Indian Democratic People's Party (IDPP) staged a protest at Islampur town (Uttar Dinajpur district, West Bengal) demanding that Islampur be named a district, as well as to stop the irregularities and cut money in various Government schemes. They also submitted a memorandum to the Chief Minister, through the Sub-divisional Officer in this regard. [size=no report]",0,1583933245,IND
6985024,356,IND72533,72533,3/5/20,2020,1,Protests,Protest with intervention,Protesters (India),,6,16,Southern Asia,India,West Bengal,Jalpaiguri,Jalpaiguri,Jalpaiguri,26.5432,88.7163,1,Siliguri Times,Subnational,"On Mar 5 2020, local residents staged a protest at Debnagar area of Jalpaiguri city (Jalpaiguri district, West Bengal) against the accidental death of a student in the area. Police intervened and stopped the protest. [size=no report]",0,1583933245,IND
6985024,356,IND72533,72533,3/5/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,West Bengal,Jalpaiguri,Jalpaiguri,Jalpaiguri,26.5432,88.7163,1,Siliguri Times,Subnational,"On Mar 5 2020, local residents staged a protest at Debnagar area of Jalpaiguri city (Jalpaiguri district, West Bengal) against the accidental death of a student in the area. Police intervened and stopped the protest. [size=no report]",0,1583933245,IND
6985026,356,IND72502,72502,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),TMC: Trinamool Congress Party,6,60,Southern Asia,India,West Bengal,Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,Siliguri Times,Subnational,"On Mar 5 2020, workers of Trinamool Congress staged a 'Dhikkar Rally' in Siliguri town (Darjeeling district, West Bengal) against the Citizenship (Amendment) Act, 2019 (CAA), the National Register of Citizens (NRC) and the National Population Register (NPR), the increase in the price of the daily commodities and the Hindu-Muslim violence in Delhi. [size=no report]",0,1583933245,IND
6984771,356,IND72593,72593,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),YAD: Youth Akali Dal; Students (India),6,60,Southern Asia,India,Punjab,Jalandhar,Jalandhar,Jalandhar,31.3255,75.5791,1,Chandigarh Tribune,Subnational,"On March 5 2020, Youth Akali Dal (YAD) staged a protest in Jalandhar (Punjab) against the Finance Minister for delay in disbursal of post-matric scholarship funds to SC students. [size=no report]",0,1583933244,IND
6984772,356,IND72585,72585,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India),6,60,Southern Asia,India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,Chandigarh Tribune,Subnational,"On March 5 2020, members of the Punjab Students Union (PSU) staged a protest in Patiala (Punjab), against the authorities of Punjabi University for charging students for education trip. [size=no report]",0,1583933244,IND
6984784,356,IND72762,72762,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Daily Excelsior,Subnational,"On 5 March 2020, scores of medical assistants protested at Srinagar city (Srinagar, J&K) against government's indecisiveness over issuing pharmacy licenses to them. [size=scores]",0,1583933244,IND
6984787,356,IND72759,72759,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Other Backward Class Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Kathua,Kathua,Kathua,32.3867,75.5174,1,Daily Excelsior,Subnational,"On 5 March 2020, a large number of people from the OBC community protested at Kathua city (Kathua, J&K) to demand 27 percent reservation in accordance with Mandal Commission recommendations. [size=large]",0,1583933244,IND
6984788,356,IND72758,72758,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Former Police Forces of India (2014-),6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 5 March 2020, Non Gazetted Police Pensioners Welfare Forum held a protest at Jammu city (Jammu, J&K) to demand redressal of pay anomalies. [size=no report]",0,1583933244,IND
6984790,356,IND72761,72761,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),JKNPP: Jammu and Kashmir National Panthers Party,6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Ranbir Singh Pura,Ranbir Singh Pura,32.6049,74.7315,1,Daily Excelsior,Subnational,"On 5 March 2020, JKNPP protested at Ranbir Singh Pura town (Jammu district, J&K) to demand restoration of statehood. [size=no report]",0,1583933244,IND
6985047,356,IND72465,72465,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Muslim Group (India),6,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Telegraph (India),National,"On Mar 5 2020, hundreds of members of Muslim community including women staged a rally from Rajabazar to Salt Lake's Janganana Bhavan in Kolkata city (Kolkata district, West Bengal) to protest against NRC, Citizenship (Amendment) Act, 2091 (CAA) and recent Hinud-Muslim violence in Delhi. [size=hundreds]",0,1583933245,IND
6996064,356,IND72902,72902,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Odisha,Mayurbhanj,Udala,Dutikadeipur,21.5934,86.5812,1,New Indian Express,Subnational,"On 5 March 2020, residents of Dutikadeipur village staged a dharna and a road blockade in Dutikadeipur city (Mayurbhanj, Odisha) against dumping of waste at Kalimandir forest by Udala NAC. [size=no report]",0,1584473891,IND
6985061,356,IND72592,72592,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,The Hindu,National,"On March 5 2020, Delhi University Teachers' Association (DUTA) staged a protest in Delhi, against poor working conditions for teachers and lack of permanent positions. [size=no report]",0,1583933245,IND
6985086,356,IND72602,72602,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,The Hindu,National,"On March 5 2020, a collective of Anglo-Indian associations staged a protest in Jantar Mantar, Delhi, against the 126th Constitutional Amendment that ended reservation for Anglo-Indians in Parliament and State Assemblies. [size=no report]",0,1583933245,IND
6985105,356,IND72721,72721,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,60,Southern Asia,India,Rajasthan,Jaisalmer,Jaisalmer,Jaisalmer,26.9176,70.9038,1,Times of India,National,"On 5 March 2020, lakhs of farmers held a protest at the Indira Gandhi canal in Jaisalmer city (Jaisalmer, Rajasthan) over water shortage in the canal, due to which their crops suffered damages. [size=lakhs]",0,1583933245,IND
6985120,356,IND72722,72722,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),NCP: Nationalist Congress Party,6,60,Southern Asia,India,Maharashtra,Nashik,Nashik,Nashik,19.9972,73.7909,2,Times of India,National,"On 5 March 2020, members of NCP blocked the Mumbai-Agra National Highway near Nashik town (Nashik, Maharashtra) over government's delay in lifting a ban on the export of onions. [size=no report]",0,1583933245,IND
6985122,356,IND72672,72672,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),"YSRCP: Yuvajana, Sramika, Rythu Congress Party",6,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,3,Times of India,National,"On 5 March 2020, YSRCP workers staged protests and burnt effigies of Chandrababu Naidu across the state of Telangana against the TDP for filing a case to increase BC quota in local body polls. [size=no report]",0,1583933245,IND
6985126,356,IND72720,72720,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Bihar,Nalanda,Bihar Sharif,Bihar Sharif,25.2008,85.5238,1,Times of India,National,"On 5 March 2020, hundreds of teachers took out a protest march in Bihar Sharif town (Nalanda, Bihar), demanding the police cases against teachers, abstaining from evaluation work, to be suspended. [size=hundreds]",0,1583933245,IND
6985128,356,IND72718,72718,3/5/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Maharashtra,Aurangabad,Aurangabad,Aurangabad,19.8775,75.3422,1,Times of India,National,"On 5 March 2020, a street vendor's city union staged a dharna outside the civic headquarters in Aurangabad city (Aurangabad, Maharashtra), demanding part of Jalgaon road to be a designated zone for them. [size=no report]",0,1583933245,IND
